relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000007,201001252,640000000,801000005,,,
R_000008,201001253,720000000,801000004,,,
R_000009,201001253,640000000,801000005,,,
R_000010,201001254,720000000,801000004,,,
R_000011,201001254,650000000,801000005,,,
R_000012,201001255,650000000,801000005,,,
R_000013,201001256,640000000,801000005,,,
R_000014,201001257,720000000,801000004,,,
R_000015,201001257,640000000,801000005,,,
R_000016,201001258,720000000,801000004,,,
R_000017,201001258,630000000,801000005,,,
R_000001,201001259,720000000,801000004,,,
R_000002,201001259,630000000,801000005,,,
R_000003,201001260,720000000,801000004,,,
R_000004,201001260,630000000,801000005,,,
R_000005,201001261,640000000,801000005,,,
R_000006,201001262,640000000,801000005,,,
R_000007,201001263,650000000,801000005,,,
R_000008,201001264,720000000,801000004,,,
R_000009,201001264,630000000,801000005,,,
R_000010,201001265,640000000,801000005,,,
R_000011,201001266,640000000,801000005,,,
R_000012,201001267,720000000,801000004,,,
R_000013,201001267,640000000,801000005,,,
R_000014,201001268,720000000,801000004,,,
R_000015,201001268,630000000,801000005,,,
R_000001,201001269,640000000,801000005,,,
R_000002,201001270,640000000,801000005,,,
R_000003,201001271,720000000,801000004,,,
R_000004,201001271,640000000,801000005,,,
R_000005,201001272,720000000,801000004,,,
R_000006,201001272,630000000,801000005,,,
R_000007,201001273,720000000,801000004,,,
R_000008,201001273,630000000,801000005,,,
R_000009,201001274,720000000,801000004,,,
R_000010,201001274,640000000,801000005,,,
R_000011,201001275,620000000,801000005,,,
R_000012,201001276,650000000,801000005,,,
R_000013,201001277,720000000,801000004,,,
R_000014,201001277,640000000,801000005,,,
R_000015,201001278,650000000,801000005,,,
R_000001,201001279,720000000,801000004,,,
R_000002,201001279,620000000,801000005,,,
R_000003,201001280,630000000,801000005,,,
R_000004,201001281,720000000,801000004,,,
R_000005,201001281,640000000,801000005,,,
R_000006,201001282,640000000,801000005,,,
R_000007,201001283,720000000,801000004,,,
R_000008,201001283,650000000,801000005,,,
R_000009,201001284,640000000,801000005,,,
R_000010,201001285,720000000,801000004,,,
R_000011,201001285,630000000,801000005,,,
R_000012,201001286,720000000,801000004,,,
R_000013,201001286,630000000,801000005,,,
R_000014,201001287,720000000,801000004,,,
R_000015,201001287,630000000,801000005,,,
R_000016,201001288,720000000,801000004,,,
R_000017,201001288,630000000,801000005,,,
R_000001,201001289,720000000,801000004,,,
R_000002,201001289,640000000,801000005,,,
R_000003,201001290,720000000,801000004,,,
R_000004,201001290,630000000,801000005,,,
R_000005,201001291,710000000,801000004,,,
R_000006,201001291,630000000,801000005,,,
R_000007,201001292,640000000,801000005,,,
R_000008,201001293,610000000,801000005,,,
R_000009,201001294,630000000,801000005,,,
R_000010,201001295,610000000,801000005,,,
R_000011,201001296,650000000,801000005,,,
R_000012,201001297,610000000,801000005,,,
R_000013,201001298,620000000,801000005,,,
R_000001,201001299,710000000,801000004,,,
R_000002,201001299,630000000,801000005,,,
R_000003,201001300,620000000,801000005,,,
R_000004,201001301,630000000,801000005,,,
R_000005,201001302,720000000,801000004,,,
R_000006,201001302,620000000,801000005,,,
R_000007,201001303,610000000,801000005,,,
R_000008,201001304,610000000,801000005,,,
R_000009,201001305,620000000,801000005,,,
R_000010,201001306,640000000,801000005,,,
R_000011,201001307,710000000,801000004,,,
R_000012,201001307,630000000,801000005,,,
R_000013,201001308,710000000,801000004,,,
R_000014,201001308,630000000,801000005,,,
R_000001,201001309,620000000,801000005,,,
R_000002,201001310,710000000,801000004,,,
R_000003,201001310,620000000,801000005,,,
R_000004,201001311,640000000,801000005,,,
R_000005,201001312,640000000,801000005,,,
R_000006,201001313,710000000,801000004,,,
R_000007,201001313,620000000,801000005,,,
R_000008,201001314,620000000,801000005,,,
R_000009,201001315,640000000,801000005,,,
R_000010,201001316,630000000,801000005,,,
R_000011,201001317,640000000,801000005,,,
R_000012,201001318,710000000,801000004,,,
R_000013,201001318,630000000,801000005,,,
R_000001,201001319,610000000,801000005,,,
R_000002,201001320,630000000,801000005,,,
R_000003,201001321,720000000,801000004,,,
R_000004,201001321,630000000,801000005,,,
R_000005,201001322,640000000,801000005,,,
R_000006,201001323,640000000,801000005,,,
R_000007,201001324,630000000,801000005,,,
R_000008,201001325,650000000,801000005,,,
R_000009,201001326,620000000,801000005,,,
R_000010,201001327,630000000,801000005,,,
R_000011,201001328,620000000,801000005,,,
R_000001,201001329,640000000,801000005,,,
R_000002,201001330,630000000,801000005,,,
R_000003,201001331,630000000,801000005,,,
R_000004,201001332,630000000,801000005,,,
R_000005,201001333,710000000,801000004,,,
R_000006,201001333,610000000,801000005,,,
R_000007,201001334,610000000,801000005,,,
R_000008,201001335,710000000,801000004,,,
R_000009,201001335,630000000,801000005,,,
R_000010,201001336,620000000,801000005,,,
R_000011,201001337,640000000,801000005,,,
R_000012,201001338,710000000,801000004,,,
R_000013,201001338,630000000,801000005,,,
R_000001,201001339,710000000,801000004,,,
R_000002,201001339,630000000,801000005,,,
R_000003,201001340,610000000,801000005,,,
R_000004,201001341,620000000,801000005,,,
R_000005,201001342,620000000,801000005,,,
R_000006,201001343,630000000,801000005,,,
R_000007,201001344,610000000,801000005,,,
R_000008,201001345,620000000,801000005,,,
R_000009,201001346,640000000,801000005,,,
R_000010,201001347,630000000,801000005,,,
R_000011,201001348,650000000,801000005,,,
R_000001,201001349,620000000,801000005,,,
R_000002,201001350,720000000,801000004,,,
R_000003,201001350,610000000,801000005,,,
R_000004,201001351,640000000,801000005,,,
R_000005,201001352,640000000,801000005,,,
R_000006,201001353,640000000,801000005,,,
R_000007,201001354,640000000,801000005,,,
R_000008,201001355,640000000,801000005,,,
R_000009,201001356,640000000,801000005,,,
R_000010,201001357,630000000,801000005,,,
R_000011,201001358,630000000,801000005,,,
R_000001,201001359,640000000,801000005,,,
R_000002,201001360,630000000,801000005,,,
R_000003,201001361,720000000,801000004,,,
R_000004,201001361,620000000,801000005,,,
R_000005,201001362,720000000,801000004,,,
R_000006,201001362,640000000,801000005,,,
R_000007,201001363,620000000,801000005,,,
R_000008,201001364,610000000,801000005,,,
R_000009,201001365,720000000,801000004,,,
R_000010,201001365,630000000,801000005,,,
R_000011,201001366,720000000,801000004,,,
R_000012,201001366,630000000,801000005,,,
R_000013,201001367,710000000,801000004,,,
R_000014,201001367,620000000,801000005,,,
R_000015,201001368,630000000,801000005,,,
R_000001,201001369,620000000,801000005,,,
R_000002,201001370,630000000,801000005,,,
R_000003,201001371,720000000,801000004,,,
R_000004,201001371,620000000,801000005,,,
R_000005,201001372,610000000,801000005,,,
R_000006,201001373,710000000,801000004,,,
R_000007,201001373,620000000,801000005,,,
R_000008,201001374,620000000,801000005,,,
R_000009,201001375,610000000,801000005,,,
R_000010,201001376,630000000,801000005,,,
R_000011,201001377,620000000,801000005,,,
R_000012,201001378,620000000,801000005,,,
R_000001,201001379,710000000,801000004,,,
R_000002,201001379,620000000,801000005,,,
R_000003,201001380,620000000,801000005,,,
R_000004,201001381,610000000,801000005,,,
R_000005,201001382,630000000,801000005,,,
R_000006,201001383,620000000,801000005,,,
R_000007,201001384,620000000,801000005,,,
R_000008,201001385,640000000,801000005,,,
R_000009,201001386,710000000,801000004,,,
R_000010,201001386,630000000,801000005,,,
R_000011,201001387,630000000,801000005,,,
R_000012,201001388,710000000,801000004,,,
R_000013,201001388,630000000,801000005,,,
R_000001,201001389,620000000,801000005,,,
R_000002,201001390,630000000,801000005,,,
R_000003,201001391,620000000,801000005,,,
R_000004,201001392,710000000,801000004,,,
R_000005,201001392,620000000,801000005,,,
R_000006,201001393,620000000,801000005,,,
R_000007,201001394,710000000,801000004,,,
R_000008,201001394,620000000,801000005,,,
R_000009,201001395,620000000,801000005,,,
R_000010,201001396,710000000,801000004,,,
R_000011,201001396,620000000,801000005,,,
R_000012,201001397,710000000,801000004,,,
R_000013,201001397,620000000,801000005,,,
R_000014,201001398,630000000,801000005,,,
R_000001,201001399,620000000,801000005,,,
R_000002,201001400,620000000,801000005,,,
R_000003,201001401,710000000,801000004,,,
R_000004,201001401,630000000,801000005,,,
R_000005,201001402,630000000,801000005,,,
R_000006,201001403,630000000,801000005,,,
R_000007,201001404,630000000,801000005,,,
R_000008,201001405,630000000,801000005,,,
R_000009,201001406,630000000,801000005,,,
R_000010,201001407,720000000,801000004,,,
R_000011,201001407,630000000,801000005,,,
R_000012,201001408,710000000,801000004,,,
R_000013,201001408,620000000,801000005,,,
R_000001,201001409,710000000,801000004,,,
R_000002,201001409,610000000,801000005,,,
R_000003,201001410,630000000,801000005,,,
R_000004,201001411,620000000,801000005,,,
R_000005,201001412,620000000,801000005,,,
R_000006,201001413,630000000,801000005,,,
R_000007,201001414,620000000,801000005,,,
R_000008,201001415,620000000,801000005,,,
R_000009,201001416,710000000,801000004,,,
R_000010,201001416,620000000,801000005,,,
R_000011,201001417,620000000,801000005,,,
R_000012,201001418,630000000,801000005,,,
R_000001,201001419,630000000,801000005,,,
R_000002,201001420,710000000,801000004,,,
R_000003,201001420,620000000,801000005,,,
R_000004,201001421,710000000,801000004,,,
R_000005,201001421,620000000,801000005,,,
R_000006,201001422,620000000,801000005,,,
R_000007,201001423,710000000,801000004,,,
R_000008,201001423,620000000,801000005,,,
R_000009,201001424,710000000,801000004,,,
R_000010,201001424,630000000,801000005,,,
R_000011,201001425,710000000,801000004,,,
R_000012,201001425,620000000,801000005,,,
